code1_id,code2_id,label,jaccard_tokens,jaccard_bigrams,jaccard_trigrams,dice,levenshtein_dist,levenshtein_ratio,jaro,jaro_winkler,cosine_similarity,embedding_cosine,similarity_avg
002.java,057.java,0,0.44565217391304346,0.15270935960591134,0.08370044052863436,0.6165413533834586,555,0.38401775804661487,0.791168620072248,0.8747011720433487,0.6260660777808363,0.7917,0.5295841061526773
022.c,176.java,0,0.0375,0.0,0.0,0.07228915662650602,704,0.1823461091753774,0.562345287955044,0.562345287955044,0.06695193398023344,0.2363,0.1911197528546894
211.java,046.java,0,0.2978723404255319,0.0762081784386617,0.03490136570561457,0.45901639344262296,2681,0.24901960784313726,0.6315842565578961,0.6315842565578961,0.5822792366581725,0.7187,0.409018403958837
128.java,139.java,0,0.13170731707317074,0.012113055181695828,0.005382131324004306,0.23275862068965517,5209,0.13843863711544824,0.5713055967991472,0.5713055967991472,0.23870950692546172,0.5725,0.2749133846564145
033.java,010.java,0,0.041666666666666664,0.0,0.0,0.08,1038,0.16626506024096388,0.5832546357389242,0.5832546357389242,0.1071068795284554,0.3439,0.21171643087932607
021.c,005.java,0,0.07009345794392523,0.006191950464396285,0.0012422360248447205,0.13100436681222707,5717,0.10081786725385344,0.5242127215426353,0.5242127215426353,0.12559019247974892,0.5,0.2203739460071407
037.c,238.java,0,0.2962962962962963,0.09217877094972067,0.0645933014354067,0.45714285714285713,1755,0.27329192546583847,0.6550283715515638,0.6550283715515638,0.37336551259366835,0.6006,0.3852806007763239
046.c,163.java,0,0.08176100628930817,0.007594936708860759,0.0,0.1511627906976744,2660,0.13157035586026766,0.5621491155381113,0.5621491155381113,0.09908270225480792,0.253,0.20538555809857126
048.java,022.java,0,0.0641025641025641,0.020348837209302327,0.01288659793814433,0.12048192771084337,2875,0.049272486772486745,0.5430706395618676,0.5430706395618676,0.21139693668994117,0.4992,0.229314514394113
040.c,125.java,0,0.06428571428571428,0.003355704697986577,0.0,0.12080536912751678,1866,0.21596638655462186,0.6137967614422658,0.6137967614422658,0.2250499534165748,0.4273,0.253817405662994
039.c,014.java,0,0.07051282051282051,0.0,0.0,0.1317365269461078,1082,0.2713804713804714,0.6941036709039761,0.6941036709039761,0.1335485167769308,0.4629,0.2731428530471425
035.c,024.c,0,0.15544041450777202,0.030303030303030304,0.020864381520119227,0.26905829596412556,3476,0.1556958950692252,0.5711402731354898,0.5711402731354898,0.4796029855285068,0.7283,0.3312828387959732
153.java,089.java,0,0.2962962962962963,0.10440835266821345,0.06349206349206349,0.45714285714285713,1387,0.2872559095580678,0.7108338339427535,0.826500300365652,0.4826327192852317,0.7826,0.4456847036390151
075.java,011.java,0,0.20496894409937888,0.05027932960893855,0.027777777777777776,0.3402061855670103,5692,0.11792964512629789,0.5526299361616345,0.5526299361616345,0.2140368892373177,0.5584,0.29098429374888785
112.java,181.java,0,0.24210526315789474,0.03278688524590164,0.006734006734006734,0.3898305084745763,1317,0.24223245109321057,0.6488295170390057,0.6488295170390057,0.20095732781281062,0.6219,0.33713394184404577
044.java,105.java,0,0.31654676258992803,0.06299212598425197,0.03002309468822171,0.4808743169398907,1334,0.30484627410109433,0.7787582169894757,0.8672549301936854,0.6333219946621433,0.8403,0.479435301794299
006.c,173.java,0,0.07258064516129033,0.0,0.0,0.13533834586466165,693,0.2674418604651163,0.7142338187594005,0.7428104368834605,0.09421853907698871,0.7304,0.306335960690102
014.c,242.java,0,0.192090395480226,0.029850746268656716,0.006279434850863423,0.3222748815165877,1743,0.2752598752598753,0.7405930496970959,0.7665337447273863,0.3696304033999898,0.804,0.38961250346674237
058.c,197.java,0,0.08403361344537816,0.0,0.0,0.15503875968992248,1039,0.2562634216177523,0.6698011300478027,0.6698011300478027,0.21017131855212837,0.4987,0.28264548593342076
126.java,007.java,0,0.18376068376068377,0.03140096618357488,0.013232514177693762,0.3104693140794224,4720,0.18353226085452345,0.5928753605142548,0.5928753605142548,0.5310601390290377,0.5596,0.3332007332348273
141.java,147.java,0,0.167420814479638,0.03918495297805643,0.026385224274406333,0.2868217054263566,3703,0.21529985166348797,0.6146858148011519,0.6146858148011519,0.379056343424649,0.4085,0.30578228020543313
219.java,079.java,0,0.30597014925373134,0.07886435331230283,0.04610951008645533,0.4685714285714286,1572,0.2941176470588235,0.6929619922693847,0.6929619922693847,0.3880720560303804,0.7472,0.41275879209465466
183.java,217.java,0,0.2757009345794392,0.09980430528375733,0.06666666666666667,0.43223443223443225,3150,0.2808219178082192,0.6786001040765837,0.6786001040765837,0.4798722668478035,0.7233,0.41284452573038727
121.java,245.java,0,0.22162162162162163,0.06369426751592357,0.03333333333333333,0.36283185840707965,1762,0.29151588258946526,0.6644304483629254,0.6644304483629254,0.4317002749916808,0.4918,0.3583731261316616
019.java,154.java,0,0.2,0.06951871657754011,0.05660377358490566,0.3333333333333333,1085,0.22333571939871155,0.6002057653573439,0.6002057653573439,0.34638851290821654,0.5848,0.3349323985019328
053.c,214.java,0,0.08875739644970414,0.0024154589371980675,0.0,0.16304347826086957,1481,0.27437530622244,0.6752555283730529,0.6752555283730529,0.1177417494097227,0.71,0.3007604940028934
078.c,091.java,0,0.12269938650306748,0.011135857461024499,0.003787878787878788,0.2185792349726776,1899,0.23396530859217424,0.6243969211979107,0.6243969211979107,0.24154504058249832,0.6255,0.3006673943661269
076.c,121.java,0,0.2662337662337662,0.062360801781737196,0.05148514851485148,0.4205128205128205,1376,0.28258602711157454,0.6909842629242385,0.6909842629242385,0.4383826527940506,0.7932,0.41074774919969753
156.java,130.java,0,0.22602739726027396,0.07079646017699115,0.03608247422680412,0.3687150837988827,2914,0.21115322144017323,0.6095901771106628,0.6095901771106628,0.3172267246058448,0.5128,0.32910907952558843
069.java,034.java,0,0.06976744186046512,0.015337423312883436,0.0,0.13043478260869565,2361,0.11639221556886226,0.5570485839914374,0.5570485839914374,0.22582556236670287,0.5785,0.2500393993000538
141.java,003.java,0,0.1891891891891892,0.03129657228017884,0.0161892901618929,0.3181818181818182,3732,0.20915448188175456,0.6162789175639024,0.6162789175639024,0.32846627053206817,0.5812,0.32291505081718963
078.c,096.java,0,0.007874015748031496,0.0,0.0,0.015625,2346,0.0536506655909641,0.5066945746291458,0.5066945746291458,0.01710658205668147,0.3216,0.15880504585044097
020.java,246.java,0,0.18085106382978725,0.03861517976031957,0.0136986301369863,0.3063063063063063,2559,0.28379513014273716,0.7765408405638786,0.8659245043383271,0.5697237411857311,0.6538,0.4099172662515637
086.java,204.java,0,0.2357142857142857,0.05475504322766571,0.027918781725888325,0.3815028901734104,1617,0.20305569245933952,0.6064944483846021,0.6064944483846021,0.27671827522121645,0.5753,0.3297726516990011
061.c,020.java,0,0.08374384236453201,0.0020325203252032522,0.0,0.15454545454545454,2923,0.18191995521970328,0.5913266091064043,0.5913266091064043,0.20828286587956918,0.4783,0.2546086507274746
065.java,150.java,0,0.26119402985074625,0.05821917808219178,0.040880503144654086,0.41420118343195267,921,0.3321247280638143,0.687101455017117,0.687101455017117,0.5085684358471805,0.6916,0.40899899649497484
051.java,138.java,0,0.11637931034482758,0.027888446215139442,0.017452006980802792,0.2084942084942085,6148,0.21920243840487685,0.61657863844905,0.61657863844905,0.2814299118264949,0.6898,0.3104226221293833
225.java,010.java,0,0.36607142857142855,0.09505703422053231,0.052805280528052806,0.5359477124183006,814,0.34618473895582325,0.7425027729115735,0.8455016637469441,0.4781350720916773,0.6524,0.45717841149381466
059.java,083.java,0,0.15447154471544716,0.011194029850746268,0.0,0.2676056338028169,949,0.20385906040268453,0.6604561371025927,0.6604561371025927,0.17385788048497763,0.5326,0.2960556026068731
146.java,113.java,0,0.16071428571428573,0.03333333333333333,0.011363636363636364,0.27692307692307694,1133,0.2546052631578948,0.6521973421835495,0.6521973421835495,0.19976898220140676,0.3082,0.2832559180067481
183.java,211.java,0,0.45714285714285713,0.24019607843137256,0.17634854771784234,0.6274509803921569,1871,0.3016050765210899,0.6708360361437081,0.6708360361437081,0.5453782897886096,0.7555,0.49392154469792715
060.java,066.java,0,0.18009478672985782,0.046224961479198766,0.025284450063211124,0.30522088353413657,3807,0.18023255813953487,0.5858930158114082,0.5858930158114082,0.6583218934958681,0.6946,0.3624183961182915
243.java,115.java,0,0.12962962962962962,0.051490514905149054,0.023809523809523808,0.22950819672131148,1740,0.23008849557522126,0.6306360117997296,0.6306360117997296,0.44308412428780486,0.7164,0.3428091676142333
073.c,060.c,0,0.14814814814814814,0.031609195402298854,0.011627906976744186,0.25806451612903225,4190,0.14611779091094357,0.5723743317046692,0.5723743317046692,0.43180783435410136,0.7449,0.32411378392562296
043.c,228.java,0,0.06299212598425197,0.0,0.0,0.11851851851851852,1043,0.20320855614973266,0.5998090145148969,0.5998090145148969,0.14605298484220555,0.5008,0.24791002383605582
258.java,128.java,0,0.20346320346320346,0.022093023255813953,0.0073937153419593345,0.3381294964028777,4671,0.22742308964604696,0.6206730911265029,0.6206730911265029,0.3251626798959212,0.5585,0.3248345989176476
054.c,076.c,0,0.2,0.033419023136246784,0.013544018058690745,0.3333333333333333,1470,0.23357664233576647,0.6153372792355987,0.6153372792355987,0.3752474370679429,0.7219,0.34907722360035304
076.c,182.java,0,0.1242603550295858,0.004338394793926247,0.0,0.22105263157894736,1427,0.2559958289885297,0.7439016574395639,0.7695114916956075,0.15804309910118108,0.583,0.3177892731808158
073.java,079.java,0,0.07058823529411765,0.006097560975609756,0.0,0.13186813186813187,1080,0.09999999999999998,0.543546967769296,0.543546967769296,0.2400076803686597,0.2984,0.21489506044945675
022.java,059.java,0,0.06578947368421052,0.014492753623188406,0.0,0.12345679012345678,1074,0.09899328859060408,0.5413684758923143,0.5413684758923143,0.09013304443327928,0.3233,0.19987803358215195
025.java,171.java,0,0.2962962962962963,0.08029197080291971,0.05161290322580645,0.45714285714285713,1575,0.2626404494382022,0.6424298307318898,0.6424298307318898,0.42822257676090303,0.6765,0.3930629683478627
097.java,026.java,0,0.0875,0.018072289156626505,0.005154639175257732,0.16091954022988506,1123,0.10231814548361307,0.556175467789034,0.556175467789034,0.0845739744410605,0.2835,0.2060432804516123
030.c,162.java,0,0.07894736842105263,0.013513513513513514,0.002457002457002457,0.14634146341463414,1313,0.23306074766355145,0.6448624307920037,0.6448624307920037,0.19633644859367003,0.5056,0.2739979339608257
160.java,219.java,0,0.2782608695652174,0.08163265306122448,0.040293040293040296,0.43537414965986393,1755,0.21194431971261785,0.5911275593514675,0.5911275593514675,0.3300283049079953,0.7488,0.36762093954476605
025.java,153.java,0,0.42138364779874216,0.14285714285714285,0.10766045548654245,0.5929203539823009,1602,0.25,0.7542502576846699,0.852550154610802,0.5247174475084743,0.7144,0.4845266066587416
062.java,017.java,0,0.028391167192429023,0.005123825789923143,0.002616088947024199,0.05521472392638037,6061,0.024307791371538934,0.5257001163565708,0.5257001163565708,0.1944027960575498,0.4392,0.2000729584442208
201.java,159.java,0,0.12101910828025478,0.007772020725388601,0.0,0.2159090909090909,1432,0.26375321336760926,0.6380939586900379,0.6380939586900379,0.09080869418610314,0.5068,0.2758055605387247
025.c,116.java,0,0.058823529411764705,0.0,0.0,0.1111111111111111,407,0.23639774859287055,0.6875288875588143,0.6875288875588143,0.06399221901922214,0.4771,0.25805359813917744
051.c,225.java,0,0.12389380530973451,0.018726591760299626,0.010067114093959731,0.2204724409448819,697,0.25613660618996803,0.7297424090428034,0.7567681681385231,0.14419832283065914,0.4313,0.29903393981231446
140.java,027.java,0,0.21551724137931033,0.06201550387596899,0.04436860068259386,0.3546099290780142,1099,0.2549152542372881,0.6328611444823882,0.6328611444823882,0.27846619959632063,0.548,0.3359572242015858
060.c,050.java,0,0.10416666666666667,0.009202453987730062,0.002824858757062147,0.18867924528301888,1069,0.25866851595006934,0.6819647131810934,0.6819647131810934,0.20877626653643885,0.5557,0.29910527039368584
002.java,241.java,0,0.21678321678321677,0.061224489795918366,0.028132992327365727,0.3563218390804598,1537,0.26282973621103123,0.6327950340412811,0.6327950340412811,0.6164164375091237,0.5765,0.3759776421988531
157.java,110.java,0,0.21142857142857144,0.0515695067264574,0.018975332068311195,0.3490566037735849,2341,0.27924876847290636,0.6779504534894123,0.6779504534894123,0.5524643717325746,0.5851,0.37819378457569225
067.c,199.java,0,0.07339449541284404,0.0,0.0,0.13675213675213677,1069,0.18892261001517452,0.60496828766935,0.60496828766935,0.2322155425378717,0.5707,0.2679912622285252
160.java,063.java,0,0.0673469387755102,0.00864677907479464,0.003663003663003663,0.12619502868068833,4717,0.0972248803827751,0.5507503837178298,0.5507503837178298,0.22130745127897328,0.6249,0.2500872054768227
108.java,037.java,0,0.09251101321585903,0.014953271028037384,0.0032679738562091504,0.1693548387096774,4905,0.10785740269188793,0.5529813185257504,0.5529813185257504,0.27629283852307795,0.5105,0.25341110834180547
017.c,182.java,0,0.1317365269461078,0.002207505518763797,0.0,0.2328042328042328,2155,0.2506954102920723,0.6827661350362421,0.6827661350362421,0.13408145198459598,0.4814,0.28871748862425073
018.c,060.c,0,0.22962962962962963,0.031746031746031744,0.011467889908256881,0.37349397590361444,1145,0.2910216718266254,0.6805061087167593,0.6805061087167593,0.41046393708552215,0.6866,0.3772705948370221
019.c,149.java,0,0.136,0.01327433628318584,0.003875968992248062,0.23943661971830985,1055,0.23936553713049746,0.6258719356747225,0.6258719356747225,0.3834051228411332,0.7941,0.34013349514609104
070.c,175.java,0,0.05042016806722689,0.0,0.0,0.096,1291,0.22879330943847076,0.63413216385905,0.63413216385905,0.09502715789110561,0.4918,0.24781166256832257
022.java,075.java,0,0.1111111111111111,0.047244094488188976,0.029411764705882353,0.2,775,0.13697104677060135,0.5731919940101865,0.5731919940101865,0.21165741718899772,0.3308,0.24595326914279494
090.java,110.java,0,0.19886363636363635,0.051643192488262914,0.019801980198019802,0.33175355450236965,2351,0.27616995073891626,0.6384411757902287,0.6384411757902287,0.6318660331682251,0.5848,0.3746422998933208
199.java,146.java,0,0.21374045801526717,0.04716981132075472,0.027700831024930747,0.3522012578616352,1078,0.2907894736842105,0.7561468099712702,0.8536880859827621,0.3905215545180383,0.6497,0.3979620313754299
108.java,098.java,0,0.16176470588235295,0.03215434083601286,0.008130081300813009,0.27848101265822783,1859,0.19974171330176493,0.605223914692607,0.605223914692607,0.23172130271992622,0.5711,0.29928233178714575
212.java,067.java,0,0.2222222222222222,0.03167420814479638,0.015873015873015872,0.36363636363636365,623,0.3168859649122807,0.665477725681412,0.665477725681412,0.1991799155082697,0.6117,0.3435696824066414
010.c,108.java,0,0.013513513513513514,0.0,0.0,0.02666666666666667,512,0.23695976154992549,0.6476663072288762,0.6476663072288762,0.02908874652675703,0.4497,0.22791792252384616
073.c,091.java,0,0.11261261261261261,0.011363636363636364,0.001160092807424594,0.20242914979757085,4179,0.1483594864479315,0.5735796781497433,0.5735796781497433,0.4213747156620506,0.7364,0.30898433888785704
122.java,103.java,0,0.23308270676691728,0.06885245901639345,0.03651685393258427,0.3780487804878049,1494,0.3324396782841823,0.6839630250437535,0.6839630250437535,0.5064583202817003,0.5858,0.389902760984121
072.java,203.java,0,0.17424242424242425,0.07692307692307693,0.058823529411764705,0.2967741935483871,1136,0.28732747804266,0.6777027177425731,0.6777027177425731,0.3502290082633525,0.6072,0.356325016212979
087.java,020.java,0,0.22727272727272727,0.03969465648854962,0.013175230566534914,0.37037037037037035,2528,0.2924713126224461,0.6662430910581094,0.6662430910581094,0.45837615850436103,0.5885,0.369149626437912
235.java,055.java,0,0.20085470085470086,0.051593323216995446,0.030026109660574413,0.33451957295373663,2937,0.3116943988750879,0.694530160501449,0.694530160501449,0.3709382889314778,0.6259,0.3682874128328301
037.c,074.c,0,0.14345991561181434,0.027918781725888325,0.012307692307692308,0.25092250922509224,3983,0.25883885374023075,0.6581292936096054,0.6581292936096054,0.33674038383337573,0.5946,0.3267829692959227
177.java,071.java,0,0.21653543307086615,0.046703296703296704,0.019698725376593278,0.3559870550161812,3049,0.29972439136426277,0.6896598805727113,0.6896598805727113,0.45491841427044916,0.7492,0.3913430085496747
104.java,186.java,0,0.1464968152866242,0.020224719101123594,0.007233273056057866,0.25555555555555554,2502,0.241588360109124,0.6370278789348714,0.6370278789348714,0.33387750029054813,0.4165,0.29950355347430846
077.java,145.java,0,0.4090909090909091,0.09025270758122744,0.051118210862619806,0.5806451612903226,1134,0.3110571081409478,0.7048060151146971,0.8228836090688183,0.5715924421508597,0.7147,0.4729051292556002
072.java,059.java,0,0.14285714285714285,0.0228310502283105,0.0040650406504065045,0.25,910,0.2365771812080537,0.652015895997731,0.652015895997731,0.2244609541387832,0.6127,0.3108359067864621
230.java,050.java,0,0.25874125874125875,0.07120743034055728,0.04788732394366197,0.4111111111111111,1014,0.29680998613037446,0.741275324989663,0.8447651949937978,0.4180738513936925,0.7036,0.4214968312937908
107.java,226.java,0,0.1721311475409836,0.032846715328467155,0.0030211480362537764,0.2937062937062937,1525,0.22431332655137337,0.6264956786681272,0.6264956786681272,0.28579426259075574,0.5814,0.31624491678782024
046.c,143.java,0,0.09322033898305085,0.014598540145985401,0.003125,0.17054263565891473,1380,0.19953596287703013,0.6072577945539126,0.6072577945539126,0.2334778697224759,0.2878,0.24631288183280914
238.java,039.java,0,0.15789473684210525,0.013297872340425532,0.004008016032064128,0.2727272727272727,5130,0.15749712596485466,0.5687045556385626,0.5687045556385626,0.12745718878054985,0.6326,0.2780990359960442
255.java,143.java,0,0.16091954022988506,0.06074766355140187,0.05263157894736842,0.27722772277227725,1594,0.07540603248259858,0.5606802053684045,0.5606802053684045,0.2582443453848233,0.3133,0.2577596993450182
009.java,170.java,0,0.20279720279720279,0.05604719764011799,0.02512562814070352,0.3372093023255814,2078,0.2934376062563754,0.694983477286803,0.694983477286803,0.46133057404607286,0.4837,0.3610682739755177
025.java,036.java,0,0.22818791946308725,0.05750798722044728,0.028089887640449437,0.37158469945355194,1496,0.29962546816479396,0.6965219709976439,0.6965219709976439,0.4745090151030525,0.6294,0.3868832132267411
167.java,187.java,0,0.15428571428571428,0.026373626373626374,0.0075046904315197,0.26732673267326734,1905,0.27123182861514916,0.7453136563719575,0.7453136563719575,0.39993140991155407,0.5609,0.3531312572260829
014.c,002.c,0,0.24561403508771928,0.05501618122977346,0.03571428571428571,0.39436619718309857,1621,0.21917148362235073,0.6185111246780521,0.6185111246780521,0.3440137437801659,0.6674,0.35536868621927753
014.java,092.java,0,0.23076923076923078,0.047619047619047616,0.02040816326530612,0.375,1027,0.30841750841750837,0.6930090240086161,0.6930090240086161,0.4024647158961142,0.6836,0.383810745998271
192.java,158.java,0,0.15151515151515152,0.033373063170441,0.0124282982791587,0.2631578947368421,7283,0.12558530435826631,0.5522775576738183,0.5522775576738183,0.4452458013230322,0.6657,0.31128451430339205
049.c,005.java,0,0.06696428571428571,0.0015082956259426848,0.0,0.12552301255230125,5661,0.10962566844919786,0.5369302847456066,0.5369302847456066,0.11043086316234393,0.5655,0.2281569661105872
041.java,082.java,0,0.13043478260869565,0.017391304347826087,0.007281553398058253,0.23076923076923078,1182,0.2593984962406015,0.6927026274763038,0.6927026274763038,0.4428676537515343,0.6061,0.34218314178539494
082.java,113.java,0,0.18,0.03125,0.007905138339920948,0.3050847457627119,1240,0.22305764411027573,0.6439950092884813,0.6439950092884813,0.07462142986476546,0.3981,0.2786676640727374
248.java,216.java,0,0.373015873015873,0.15522388059701492,0.08040201005025126,0.5433526011560693,1335,0.3364811133200796,0.6993654300935107,0.6993654300935107,0.5413878643192339,0.7754,0.467110466960616
229.java,151.java,0,0.13714285714285715,0.03877551020408163,0.021922428330522766,0.24120603015075376,6102,0.14068441064638781,0.5711932368888264,0.5711932368888264,0.2857398793747538,0.547,0.28387306551411223
235.java,070.java,0,0.28837209302325584,0.07642276422764227,0.02953020134228188,0.44765342960288806,3062,0.2823998125146473,0.6992280723487673,0.6992280723487673,0.42113518451459486,0.7997,0.4159632922136494
225.java,156.java,0,0.23703703703703705,0.05588235294117647,0.02531645569620253,0.38323353293413176,2995,0.18922577152138598,0.5950143976175211,0.5950143976175211,0.434401966222493,0.572,0.34301399017638545
012.java,160.java,0,0.13793103448275862,0.03207547169811321,0.0171606864274571,0.24242424242424243,4311,0.10782284768211925,0.5506172448161589,0.5506172448161589,0.2885856733229342,0.6375,0.2849704939633269
072.c,246.java,0,0.0967741935483871,0.0111731843575419,0.0,0.17647058823529413,2496,0.20585427935093858,0.6119651544442956,0.6119651544442956,0.26870647274185705,0.658,0.29343433634695665
014.c,188.java,0,0.1527777777777778,0.007556675062972292,0.0020920502092050207,0.26506024096385544,2161,0.29494290375203913,0.7281184074267681,0.7553065666840914,0.1965916459557553,0.7117,0.34601625198138497
009.c,026.java,0,0.07766990291262135,0.0,0.0,0.14414414414414414,971,0.2238209432454037,0.6092996568447265,0.6092996568447265,0.09996347071088742,0.4079,0.24134419718916775
038.c,045.c,0,0.1728395061728395,0.048484848484848485,0.043478260869565216,0.29473684210526313,495,0.30281690140845074,0.6779074849497384,0.6779074849497384,0.3115232890797226,0.674,0.35596606866890734
032.java,093.java,0,0.21634615384615385,0.034050179211469536,0.021374045801526718,0.3557312252964427,3375,0.24344317417619366,0.6291022807687083,0.6291022807687083,0.5314544012511234,0.5903,0.3612115267911474
043.c,048.java,0,0.05555555555555555,0.0,0.0,0.10526315789473684,2660,0.12037037037037035,0.5635262345679012,0.5635262345679012,0.12073865165903061,0.2981,0.20300891162394397
198.java,231.java,0,0.2569832402234637,0.0641025641025641,0.03860294117647059,0.4088888888888889,2052,0.2870048644892287,0.686137168498834,0.686137168498834,0.416340769603063,0.6958,0.3933330672757053
049.c,159.java,0,0.13559322033898305,0.00980392156862745,0.0,0.23880597014925373,913,0.24607762180016512,0.6678957977677061,0.6678957977677061,0.09365368299806302,0.6078,0.29639177915450055
007.c,064.c,0,0.5740740740740741,0.32323232323232326,0.2,0.7294117647058823,226,0.6069565217391304,0.8033435079659185,0.8820061047795511,0.8204808202979698,0.9414,0.6534339018660944
195.java,051.java,0,0.1778846153846154,0.032,0.018900343642611683,0.3020408163265306,2124,0.2696011004126547,0.6872730130113883,0.6872730130113883,0.3327232530347044,0.5501,0.3397551283137659
045.java,147.java,0,0.24822695035460993,0.07926829268292683,0.048,0.3977272727272727,1334,0.3245569620253165,0.7260531237876177,0.8356318742725706,0.5411725563187432,0.553,0.41707078135211745
063.c,077.java,0,0.1259259259259259,0.010344827586206896,0.0031645569620253164,0.2236842105263158,785,0.20866935483870963,0.7639370939838638,0.7875433845854775,0.25091074982862344,0.6793,0.33927556713746093
146.java,125.java,0,0.2517482517482518,0.06388888888888888,0.034229828850855744,0.4022346368715084,1660,0.3025210084033614,0.7152889371435543,0.8291733622861326,0.3404613035824641,0.7495,0.4098940241972241
146.java,039.java,0,0.1532258064516129,0.03333333333333333,0.00823045267489712,0.26573426573426573,4923,0.1914928559697816,0.5810890884564112,0.5810890884564112,0.35750011680297406,0.4998,0.29683277865329855
258.java,125.java,0,0.37579617834394907,0.12077294685990338,0.08436213991769548,0.5462962962962963,1811,0.23907563025210088,0.7360123190337419,0.8416073914202451,0.37895818248468066,0.5463,0.42990900940095694
044.c,037.c,0,0.4628099173553719,0.14133333333333334,0.08482142857142858,0.632768361581921,1757,0.2724637681159421,0.638576050758024,0.638576050758024,0.6055404114094464,0.6461,0.45810992465372125
120.java,153.java,0,0.10204081632653061,0.0175,0.0,0.18518518518518517,1462,0.24871531346351494,0.6693762867197184,0.6693762867197184,0.4368720276558095,0.6745,0.33372954623005296
186.java,257.java,0,0.36904761904761907,0.11213235294117647,0.0659025787965616,0.5391304347826087,2544,0.22885722946347375,0.7604664618190138,0.8562798770914083,0.504026240228293,0.7431,0.4643269771300172
057.java,095.java,0,0.15289256198347106,0.020437956204379562,0.007255139056831923,0.26523297491039427,4982,0.1305410122164049,0.5681374647392626,0.5681374647392626,0.30696001737676,0.6266,0.2940216212474186
199.java,175.java,0,0.2265625,0.0547112462006079,0.03359173126614987,0.36942675159235666,1155,0.3100358422939068,0.7518883049204254,0.8511329829522553,0.3469929758460223,0.7071,0.4057158150079694
204.java,031.java,0,0.23423423423423423,0.06637168141592921,0.038910505836575876,0.3795620437956204,1620,0.21052631578947367,0.6049017909890307,0.6049017909890307,0.3032059088282742,0.6505,0.3436793635420188
029.java,123.java,0,0.11392405063291139,0.02631578947368421,0.024096385542168676,0.20454545454545456,834,0.20038350910834135,0.6134500432039581,0.6134500432039581,0.29559748427672955,0.4321,0.28042919555413404
235.java,178.java,0,0.1902439024390244,0.05534351145038168,0.029605263157894735,0.319672131147541,3274,0.23271619404734,0.6334663917895309,0.6334663917895309,0.28154562962494256,0.573,0.3276732683829096
192.java,000.java,0,0.175,0.03136762860727729,0.017189079878665317,0.2978723404255319,7010,0.15836234842117902,0.5598964541988315,0.5598964541988315,0.21291011875457974,0.5961,0.2898438249427662
018.c,051.c,0,0.25806451612903225,0.036619718309859155,0.01932367149758454,0.41025641025641024,1166,0.2780185758513932,0.6638083514953222,0.6638083514953222,0.36559427923239995,0.7818,0.3863659860297026
006.java,031.java,0,0.25853658536585367,0.05669291338582677,0.01707317073170732,0.4108527131782946,4852,0.23686693928908464,0.6163414223362185,0.6163414223362185,0.470042548675519,0.7397,0.38027196836652477
066.c,027.java,0,0.04807692307692308,0.0,0.0,0.09174311926605505,480,0.23688394276629565,0.7274917580799934,0.7547425822719941,0.04472875334347443,0.5735,0.2752407865338595
118.java,134.java,0,0.08403361344537816,0.014925373134328358,0.006557377049180328,0.15503875968992248,1589,0.23236714975845407,0.6302772155290121,0.6302772155290121,0.1525277739667621,0.5641,0.27445605312244997
041.java,006.java,0,0.08411214953271028,0.010071942446043165,0.0033975084937712344,0.15517241379310345,5382,0.1535073922617175,0.5594842264913593,0.5594842264913593,0.22716040969787188,0.4469,0.2443655854675485
110.java,016.java,0,0.16990291262135923,0.0248565965583174,0.006535947712418301,0.29045643153526973,2329,0.2829433497536946,0.6875792317660593,0.6875792317660593,0.34913257042637313,0.5671,0.3406762524599501
030.c,150.java,0,0.1411042944785276,0.02459016393442623,0.007575757575757576,0.24731182795698925,984,0.28643944887599715,0.6783967902770391,0.6783967902770391,0.19585745376544508,0.6683,0.325330280793469
035.c,024.java,0,0.1297071129707113,0.0213089802130898,0.007614213197969543,0.22962962962962963,3092,0.24896769492348803,0.6611550768257537,0.6611550768257537,0.33900566776547586,0.7097,0.3342492724835413
087.java,202.java,0,0.15060240963855423,0.03740648379052369,0.017857142857142856,0.2617801047120419,1456,0.2490974729241877,0.6593704926684846,0.6593704926684846,0.3652472562147422,0.6206,0.3357035394971291
072.c,019.c,0,0.2222222222222222,0.02586206896551724,0.019011406844106463,0.36363636363636365,716,0.2875621890547264,0.6726140857780601,0.6726140857780601,0.21608291917436964,0.6747,0.3504783712726029
068.c,188.java,0,0.1056338028169014,0.009950248756218905,0.0,0.1910828025477707,2435,0.20554649265905378,0.6038966273547633,0.6038966273547633,0.3251995254525697,0.6069,0.2946784585491157
049.java,078.java,0,0.2786885245901639,0.0684931506849315,0.039634146341463415,0.4358974358974359,1046,0.2993971868720696,0.7085648332468523,0.8251388999481114,0.32761465286201324,0.7611,0.4160587589381157
071.c,212.java,0,0.0297029702970297,0.004081632653061225,0.0,0.057692307692307696,981,0.25794251134644475,0.6706362537038958,0.6706362537038958,0.04817344934091323,0.6355,0.26381837541528314
242.java,038.java,0,0.281437125748503,0.06100217864923747,0.033582089552238806,0.4392523364485981,1805,0.2494802494802495,0.6710232606083579,0.6710232606083579,0.3796560924288066,0.7957,0.39801739928048324
198.java,169.java,0,0.26244343891402716,0.03759398496240601,0.012531328320802004,0.4157706093189964,2858,0.3039454456892353,0.7317224474233868,0.7317224474233868,0.5216365248171563,0.7198,0.4152406918743774
