code1_id,code2_id,label,jaccard_tokens,jaccard_bigrams,jaccard_trigrams,dice,levenshtein_dist,levenshtein_ratio,jaro,jaro_winkler,cosine_similarity,embedding_cosine
072.c,121.java,0,0.14705882352941177,0.008595988538681949,0.0025575447570332483,0.2564102564102564,469,0.26257861635220126,0.7081005183880009,0.7372904665492008,0.3724260147644252,0.6168
100.java,204.java,0,0.31683168316831684,0.11594202898550725,0.0635593220338983,0.48120300751879697,378,0.44897959183673475,0.7784329753520459,0.8670597852112275,0.5495011570763537,0.6168
161.java,029.java,0,0.2845528455284553,0.07954545454545454,0.05387205387205387,0.4430379746835443,493,0.2936962750716332,0.7518051550801723,0.8510830930481034,0.4497580727626574,0.6168
209.java,237.java,0,0.21787709497206703,0.04318181818181818,0.026156941649899398,0.3577981651376147,538,0.3241206030150754,0.7530699589082536,0.8518419753449521,0.5487651704271003,0.6168
208.java,051.java,0,0.2,0.0702576112412178,0.024242424242424242,0.3333333333333333,461,0.3015151515151515,0.7473301390837968,0.848398083450278,0.4483628774348874,0.6168
005.java,109.java,0,0.12987012987012986,0.01775147928994083,0.008274231678486997,0.22988505747126436,581,0.31727379553466506,0.7098385528448062,0.8259031317068838,0.3206155506756562,0.6168
014.java,088.java,0,0.1724137931034483,0.028846153846153848,0.014675052410901468,0.29411764705882354,534,0.2898936170212766,0.7504010149972142,0.8502406089983285,0.29737437876899775,0.6168
095.java,070.java,0,0.17625899280575538,0.03098927294398093,0.011695906432748537,0.2996941896024465,505,0.3072702331961591,0.7528076560122791,0.8516845936073675,0.3987904963291617,0.6168
220.java,046.java,0,0.1927710843373494,0.02286902286902287,0.010507880910683012,0.32323232323232326,496,0.28011611030478956,0.7763805783746737,0.8658283470248042,0.31591844631514787,0.6168
109.java,006.java,0,0.12987012987012986,0.017777777777777778,0.008274231678486997,0.22988505747126436,581,0.31727379553466506,0.7098385528448062,0.8259031317068838,0.3201647076252622,0.6168
021.c,075.java,0,0.07258064516129033,0.0,0.0,0.13533834586466165,511,0.24408284023668636,0.6587365665212959,0.6587365665212959,0.07902522116485865,0.6167
007.c,039.c,0,0.17391304347826086,0.05759162303664921,0.04186046511627907,0.2962962962962963,377,0.2805343511450382,0.6846456462176378,0.6846456462176378,0.19083768485840003,0.6167
008.c,062.java,0,0.13988095238095238,0.028505392912172575,0.016519174041297935,0.2454308093994778,191,0.43154761904761907,0.7339203173595044,0.7605282856235539,0.24125913674001412,0.6167
074.c,139.java,0,0.08713692946058091,0.0013679890560875513,0.0,0.16030534351145037,517,0.22372372372372373,0.7048527832033428,0.7343675048830085,0.1582955965256894,0.6167
034.c,054.java,0,0.05405405405405406,0.005154639175257732,0.0,0.10256410256410256,437,0.2667785234899329,0.7345793665673895,0.7611214299106506,0.12572235957268166,0.6167
120.java,083.java,0,0.08490566037735849,0.00390625,0.0,0.1565217391304348,552,0.2417582417582418,0.7334469565360796,0.7334469565360796,0.18052556096562666,0.6167
137.java,158.java,0,0.21481481481481482,0.05985915492957746,0.03761755485893417,0.35365853658536583,388,0.35973597359735976,0.7141122644760513,0.8284673586856307,0.3291102056016715,0.6167
072.java,150.java,0,0.27692307692307694,0.09398496240601503,0.06206896551724138,0.43373493975903615,495,0.3172413793103448,0.7736665943570836,0.8641999566142502,0.5256904764459688,0.6167
140.java,146.java,0,0.24817518248175183,0.06705539358600583,0.04071246819338423,0.39766081871345027,551,0.2908622908622909,0.7434531860763564,0.8460719116458139,0.33489124905343204,0.6167
075.java,128.java,0,0.11374407582938388,0.009549795361527967,0.003264417845484222,0.20425531914893616,512,0.242603550295858,0.7535620101334937,0.8521372060800962,0.1971846676020188,0.6167
080.java,094.java,0,0.2914285714285714,0.07017543859649122,0.03818953323903819,0.45132743362831856,479,0.2573643410852713,0.7575634807774972,0.8545380884664984,0.5734953615562203,0.6167
146.java,061.java,0,0.2578125,0.07718120805369127,0.02967359050445104,0.40993788819875776,542,0.30244530244530243,0.7651554961312849,0.859093297678771,0.520254850280925,0.6167
131.java,124.java,0,0.23387096774193547,0.05925925925925926,0.023333333333333334,0.3790849673202614,469,0.3163265306122449,0.705369049022393,0.8232214294134358,0.47005569945319947,0.6167
220.java,109.java,0,0.18803418803418803,0.03461538461538462,0.016835016835016835,0.31654676258992803,616,0.27614571092831963,0.7138167608044776,0.8282900564826866,0.3414216757780037,0.6167
031.c,105.java,0,0.10135135135135136,0.003215434083601286,0.0,0.18404907975460122,585,0.26136363636363635,0.6754548089250347,0.6754548089250347,0.07740307794542928,0.6166
003.c,005.java,0,0.09803921568627451,0.0034129692832764505,0.0,0.17857142857142858,472,0.2804878048780488,0.689725664887752,0.689725664887752,0.18229158108571342,0.6166
033.c,159.java,0,0.13513513513513514,0.010714285714285714,0.0,0.23809523809523808,307,0.24197530864197536,0.5906656085498275,0.5906656085498275,0.11494483586667013,0.6166
074.c,102.java,0,0.09361702127659574,0.004103967168262654,0.0,0.17120622568093385,549,0.22347949080622342,0.7008927212597036,0.7308034491337332,0.08838586805126829,0.6166
015.c,256.java,0,0.1527777777777778,0.020588235294117647,0.0078125,0.26506024096385544,498,0.28755364806866957,0.7242008725531864,0.7517807852978678,0.21125990672813455,0.6166
182.java,196.java,0,0.2892561983471074,0.0880281690140845,0.04878048780487805,0.44871794871794873,487,0.29215116279069764,0.7795892586920269,0.8677535552152161,0.46985939823561224,0.6166
160.java,231.java,0,0.19327731092436976,0.06808510638297872,0.02962962962962963,0.323943661971831,438,0.35014836795252224,0.7187666415096942,0.8312599849058165,0.32484988750026694,0.6166
052.java,092.java,0,0.26666666666666666,0.08365019011406843,0.05319148936170213,0.42105263157894735,530,0.29521276595744683,0.6497707902913756,0.6497707902913756,0.42577890263003637,0.6166
005.java,133.java,0,0.15609756097560976,0.03782894736842105,0.014341590612777053,0.270042194092827,614,0.27078384798099764,0.7012803768566137,0.8207682261139683,0.4503059464698999,0.6166
151.java,236.java,0,0.15286624203821655,0.03125,0.012962962962962963,0.26519337016574585,456,0.2680577849117175,0.7189607793535026,0.8313764676121015,0.33264154214192954,0.6166
003.java,081.java,0,0.1702127659574468,0.012048192771084338,0.0,0.2909090909090909,433,0.22678571428571426,0.6987873342876495,0.6987873342876495,0.18909446935092722,0.6166
193.java,186.java,0,0.15486725663716813,0.018867924528301886,0.0053475935828877,0.2681992337164751,634,0.2803632236095346,0.6487850874876303,0.6487850874876303,0.3789739996370045,0.6166
221.java,070.java,0,0.2978723404255319,0.06936416184971098,0.02388535031847134,0.45901639344262296,490,0.3278463648834019,0.7021312849533388,0.8212787709720033,0.554929528123507,0.6166
201.java,006.java,0,0.16597510373443983,0.03194444444444444,0.013392857142857142,0.2846975088967972,468,0.28658536585365857,0.7572050372088622,0.8543230223253173,0.46613723870602497,0.6166
076.c,048.c,0,0.21232876712328766,0.03430079155672823,0.009259259259259259,0.3502824858757062,382,0.31046931407942235,0.7445162562332738,0.8467097537399643,0.34623496838964923,0.6165
053.c,229.java,0,0.037037037037037035,0.003236245954692557,0.0,0.07142857142857142,514,0.2270676691729323,0.6384905867362008,0.6384905867362008,0.034369441799550926,0.6165
077.c,139.java,0,0.07425742574257425,0.0,0.0,0.1382488479262673,505,0.2417417417417418,0.6917734454245611,0.6917734454245611,0.1497610727303406,0.6165
012.c,089.java,0,0.0962962962962963,0.006993006993006993,0.0,0.17567567567567569,397,0.24236641221374045,0.7041075588119791,0.7336968029307812,0.18519797470805086,0.6165
063.c,149.java,0,0.09803921568627451,0.0,0.0,0.17857142857142858,467,0.27484472049689446,0.7259213250517599,0.7533291925465839,0.08895562306449274,0.6165
045.c,101.java,0,0.044642857142857144,0.0,0.0,0.08547008547008547,495,0.25339366515837103,0.7059138366748664,0.7353224530073798,0.09108306974473125,0.6165
028.java,218.java,0,0.13333333333333333,0.016129032258064516,0.008108108108108109,0.23529411764705882,450,0.3202416918429003,0.7532633050201106,0.8519579830120664,0.19308483323237796,0.6165
205.java,067.java,0,0.28888888888888886,0.08294930875576037,0.058333333333333334,0.4482758620689655,380,0.327433628318584,0.6551808571000383,0.6551808571000383,0.35585849644544437,0.6165
229.java,110.java,0,0.20496894409937888,0.05778894472361809,0.02510460251046025,0.3402061855670103,715,0.2899702085402185,0.695064201795387,0.695064201795387,0.42495427777420347,0.6165
248.java,036.java,0,0.31343283582089554,0.08611111111111111,0.04096385542168675,0.4772727272727273,586,0.3287514318442154,0.7514370021292852,0.8508622012775712,0.5411540758552084,0.6165
198.java,158.java,0,0.1945945945945946,0.043933054393305436,0.017921146953405017,0.3257918552036199,419,0.3263665594855305,0.7105886981370594,0.8263532188822357,0.43764599070760374,0.6165
052.java,186.java,0,0.33783783783783783,0.09641255605381166,0.06788990825688074,0.5050505050505051,307,0.3282275711159738,0.7270038304105029,0.8362022982463018,0.5113860564176951,0.6165
253.java,095.java,0,0.19636363636363635,0.0397196261682243,0.018832391713747645,0.3282674772036474,456,0.3657858136300417,0.7594921422670401,0.8556952853602241,0.5164526262589179,0.6165
071.c,035.java,0,0.10843373493975904,0.018292682926829267,0.008333333333333333,0.1956521739130435,580,0.24773022049286642,0.67680446842847,0.67680446842847,0.27396958099568314,0.6164
039.c,233.java,0,0.0949367088607595,0.0,0.0,0.17341040462427745,438,0.23693379790940772,0.7235325475769258,0.7511792928192332,0.13020738955173639,0.6164
018.c,252.java,0,0.1258741258741259,0.0028653295128939827,0.0,0.2236024844720497,523,0.2654494382022472,0.7044423256233056,0.733998093060975,0.1550767333054037,0.6164
011.c,064.c,0,0.14814814814814814,0.029411764705882353,0.01858736059479554,0.25806451612903225,351,0.314453125,0.723508766099492,0.8341052596596952,0.18022627589998694,0.6164
205.java,151.java,0,0.2,0.04319654427645788,0.02707581227436823,0.3333333333333333,413,0.26902654867256637,0.7204910936569616,0.832294656194177,0.3345961960402233,0.6164
045.java,094.java,0,0.23225806451612904,0.07960199004975124,0.0471311475409836,0.3769633507853403,457,0.28593749999999996,0.7749408865690941,0.8649645319414565,0.7612608134406278,0.6164
012.java,223.java,0,0.22433460076045628,0.033532934131736525,0.014150943396226415,0.36645962732919257,435,0.3794579172610556,0.7675274895590505,0.8605164937354303,0.38652945973219194,0.6164
120.java,196.java,0,0.09345794392523364,0.01702127659574468,0.0,0.17094017094017094,524,0.2802197802197802,0.7504799194979247,0.7504799194979247,0.22363838632664998,0.6164
225.java,217.java,0,0.2602739726027397,0.06983240223463687,0.044444444444444446,0.41304347826086957,344,0.3722627737226277,0.733136177457307,0.8398817064743842,0.4544944949482682,0.6164
199.java,122.java,0,0.23140495867768596,0.06181818181818182,0.034161490683229816,0.37583892617449666,476,0.3370473537604457,0.7390775694469487,0.8434465416681692,0.5542394751311489,0.6164
126.java,223.java,0,0.2696629213483146,0.052376333656644035,0.01455604075691412,0.4247787610619469,387,0.39625585023400933,0.790857001927136,0.8745142011562816,0.5156379055574206,0.6164
171.java,231.java,0,0.30708661417322836,0.07246376811594203,0.04180064308681672,0.46987951807228917,480,0.287833827893175,0.7655855659761825,0.8593513395857095,0.3945227538376113,0.6164
170.java,102.java,0,0.2727272727272727,0.11228070175438597,0.06306306306306306,0.42857142857142855,464,0.3704206241519674,0.7954041759273028,0.7954041759273028,0.628486023733313,0.6164
131.java,180.java,0,0.2647058823529412,0.07973421926910298,0.043478260869565216,0.4186046511627907,487,0.31408450704225355,0.7033266129285553,0.8219959677571331,0.3317159823917694,0.6164
237.java,088.java,0,0.1978021978021978,0.05592841163310962,0.03238095238095238,0.3302752293577982,508,0.36180904522613067,0.7678226346999875,0.8606935808199925,0.4445847613245847,0.6164
256.java,115.java,0,0.1450381679389313,0.03367003367003367,0.014705882352941176,0.25333333333333335,500,0.3498049414824448,0.7342813287004653,0.8405687972202791,0.4128447108818771,0.6164
089.java,046.java,0,0.21649484536082475,0.048824593128390596,0.026865671641791045,0.3559322033898305,463,0.32801161103047893,0.7002730216818213,0.8201638130090928,0.4606975031480886,0.6164
021.c,216.java,0,0.064,0.0,0.0,0.12030075187969924,577,0.2296395193591455,0.6327571687666652,0.6327571687666652,0.08083587454029426,0.6163
077.c,229.java,0,0.034482758620689655,0.0,0.0,0.06666666666666667,504,0.2421052631578947,0.7131587467941344,0.741842872114721,0.03337104177778138,0.6163
016.c,068.java,0,0.1565217391304348,0.0,0.0,0.2706766917293233,430,0.2362344582593251,0.7322003174421349,0.7589802856979214,0.24542923062743935,0.6163
060.c,085.java,0,0.12359550561797752,0.00851063829787234,0.001890359168241966,0.22,487,0.26546003016591246,0.6949834043128827,0.6949834043128827,0.2329348803946505,0.6163
205.java,160.java,0,0.28735632183908044,0.10967741935483871,0.06358381502890173,0.44642857142857145,418,0.2842465753424658,0.7455958251961192,0.8473574951176716,0.2810960977045159,0.6163
156.java,039.java,0,0.17037037037037037,0.02518891687657431,0.00931098696461825,0.2911392405063291,585,0.296875,0.6790888921266731,0.6790888921266731,0.1773533727229887,0.6163
188.java,238.java,0,0.2702702702702703,0.0997229916897507,0.053738317757009345,0.425531914893617,364,0.36140350877192984,0.6738188698534769,0.6738188698534769,0.32992843041751285,0.6163
171.java,220.java,0,0.2736842105263158,0.05699481865284974,0.02857142857142857,0.4297520661157025,485,0.2750373692077728,0.769190858932408,0.8615145153594448,0.2772027170434671,0.6163
192.java,047.java,0,0.17509727626459143,0.04176904176904177,0.024777006937561942,0.2980132450331126,589,0.31591173054587685,0.75068077596478,0.850408465578868,0.7154830062084833,0.6163
002.java,217.java,0,0.23404255319148937,0.07836990595611286,0.03888888888888889,0.3793103448275862,435,0.30842607313195547,0.7254083220900185,0.8352449932540111,0.4321517413425455,0.6163
191.java,027.java,0,0.12093023255813953,0.032719836400818,0.020689655172413793,0.2157676348547718,573,0.3062953995157385,0.7181375379007613,0.8308825227404568,0.1874063798011851,0.6163
148.java,139.java,0,0.20300751879699247,0.04964539007092199,0.021604938271604937,0.3375,433,0.3498498498498499,0.7448718757867484,0.8469231254720491,0.43255632211044,0.6163
092.java,226.java,0,0.20454545454545456,0.06060606060606061,0.03428571428571429,0.33962264150943394,528,0.2978723404255319,0.7477061547737888,0.8486236928642733,0.3825086554649531,0.6163
071.c,202.java,0,0.07339449541284404,0.02197802197802198,0.00964630225080386,0.13675213675213677,456,0.2336134453781512,0.7039850029823614,0.7335865026841253,0.34800716152397654,0.6162
066.c,158.java,0,0.1044776119402985,0.0036101083032490976,0.0,0.1891891891891892,406,0.22666666666666668,0.7155139025771851,0.7439625123194665,0.16945693531938374,0.6162
027.c,195.java,0,0.08461538461538462,0.003424657534246575,0.0,0.15602836879432624,446,0.2566666666666667,0.6529676869071793,0.6529676869071793,0.08809359364719434,0.6162
006.c,202.java,0,0.08849557522123894,0.0,0.0,0.16260162601626016,440,0.26050420168067223,0.6913196568603338,0.6913196568603338,0.13939172074937414,0.6162
001.c,075.java,0,0.07692307692307693,0.0,0.0,0.14285714285714285,515,0.23816568047337283,0.6433755965132484,0.6433755965132484,0.07576166821771203,0.6162
004.java,030.java,0,0.2847222222222222,0.06997084548104957,0.03291139240506329,0.44324324324324327,446,0.3628571428571429,0.7229624885324858,0.8337774931194915,0.5076119249638631,0.6162
209.java,043.java,0,0.13793103448275862,0.025974025974025976,0.01440922190201729,0.24242424242424243,483,0.26928895612708015,0.7549143415025029,0.8529486049015017,0.3863442607253139,0.6162
013.java,122.java,0,0.21794871794871795,0.059782608695652176,0.03818615751789976,0.35789473684210527,477,0.3356545961002786,0.7379439820451946,0.8427663892271168,0.5746919366705093,0.6162
068.java,125.java,0,0.2191780821917808,0.025936599423631124,0.015424164524421594,0.3595505617977528,375,0.3339253996447602,0.7198981359753347,0.8319388815852008,0.30892828496111796,0.6162
015.java,058.java,0,0.07627118644067797,0.011583011583011582,0.0,0.14173228346456693,428,0.2794612794612794,0.6684816509857515,0.6684816509857515,0.28858735433393207,0.6162
074.java,166.java,0,0.23357664233576642,0.0625,0.0345821325648415,0.378698224852071,524,0.2899728997289973,0.6840161501282552,0.6840161501282552,0.41580166736802926,0.6162
057.java,154.java,0,0.288135593220339,0.05,0.02027027027027027,0.4473684210526316,479,0.23968253968253972,0.7894982791515366,0.8736989674909219,0.3581112506154825,0.6162
201.java,119.java,0,0.17142857142857143,0.031055900621118012,0.013966480446927373,0.2926829268292683,481,0.2756024096385542,0.7396714847831899,0.8438028908699139,0.3810318549617857,0.6162
065.c,131.java,0,0.14173228346456693,0.010416666666666666,0.003257328990228013,0.2482758620689655,343,0.23266219239373598,0.7270972577537779,0.7543875319784001,0.21667174999535227,0.6161
047.c,016.java,0,0.2913907284768212,0.09210526315789473,0.06531531531531531,0.4512820512820513,255,0.4269662921348315,0.7172359785377994,0.7455123806840195,0.40641103244509585,0.6161
003.c,072.java,0,0.0660377358490566,0.0,0.0,0.12389380530973451,530,0.2689655172413793,0.6722789386788747,0.6722789386788747,0.11632617055743182,0.6161
068.c,172.java,0,0.16379310344827586,0.028901734104046242,0.013123359580052493,0.2814814814814815,420,0.2644483362521891,0.6885569932793549,0.6885569932793549,0.26936823998445475,0.6161
015.c,106.java,0,0.11515151515151516,0.00966183574879227,0.0021141649048625794,0.20652173913043478,798,0.2414448669201521,0.6535199791907338,0.6535199791907338,0.3124499631921155,0.6161
015.c,166.java,0,0.09701492537313433,0.0033222591362126247,0.0,0.17687074829931973,535,0.2750677506775068,0.6881594907886291,0.6881594907886291,0.20729526977041218,0.6161
045.c,007.java,0,0.10655737704918032,0.0036231884057971015,0.0,0.1925925925925926,487,0.2795857988165681,0.7140224927021624,0.7426202434319462,0.1460951950869392,0.6161
100.java,009.java,0,0.3333333333333333,0.11724137931034483,0.069164265129683,0.5,410,0.402332361516035,0.778672177307106,0.8672033063842636,0.6285815464610929,0.6161
120.java,143.java,0,0.1792452830188679,0.019230769230769232,0.0027247956403269754,0.304,574,0.23262032085561501,0.729157581324764,0.729157581324764,0.4514515786765488,0.6161
065.java,060.java,0,0.1691542288557214,0.04700162074554295,0.024226110363391656,0.28936170212765955,372,0.41874999999999996,0.760621067873541,0.8563726407241246,0.5474162577995149,0.6161
121.java,226.java,0,0.24305555555555555,0.05483028720626632,0.026373626373626374,0.39106145251396646,456,0.28301886792452835,0.7789046247421957,0.8673427748453174,0.30876899870285934,0.6161
137.java,126.java,0,0.1810344827586207,0.030226700251889168,0.012896825396825396,0.30656934306569344,456,0.2886115444617785,0.7507276652848166,0.85043659917089,0.4106413597715566,0.6161
160.java,156.java,0,0.16129032258064516,0.04119850187265917,0.01948051948051948,0.2777777777777778,443,0.24143835616438358,0.6941681919142811,0.6941681919142811,0.11061407177676914,0.6161
253.java,173.java,0,0.20496894409937888,0.030878859857482184,0.011695906432748537,0.3402061855670103,521,0.2753824756606398,0.6925533640048763,0.6925533640048763,0.2125815694256724,0.6161
192.java,003.java,0,0.17669172932330826,0.033760186263096625,0.01890359168241966,0.3003194888178914,583,0.3228803716608595,0.7293717698105943,0.8376230618863566,0.48027520154649217,0.6161
110.java,241.java,0,0.2670157068062827,0.09,0.029459901800327332,0.4214876033057851,707,0.29791459781529295,0.6912522533055027,0.6912522533055027,0.6967851139841815,0.6161
124.java,217.java,0,0.19594594594594594,0.04093567251461988,0.02077922077922078,0.327683615819209,466,0.32069970845481055,0.717939554154445,0.830763732492667,0.43585408126520003,0.6161
153.java,133.java,0,0.1987179487179487,0.05025125628140704,0.022321428571428572,0.3315508021390374,585,0.30522565320665085,0.6700489965031952,0.6700489965031952,0.24677882847300656,0.6161
061.c,171.java,0,0.08771929824561403,0.004761904761904762,0.0,0.16129032258064516,510,0.21779141104294475,0.7231384108530294,0.7508245697677265,0.16244338232101116,0.616
044.c,152.java,0,0.09230769230769231,0.006109979633401222,0.0,0.16901408450704225,496,0.27165932452276065,0.660667526286877,0.660667526286877,0.1599377501055218,0.616
053.c,214.java,0,0.08875739644970414,0.0024154589371980675,0.0,0.16304347826086957,545,0.22475106685633006,0.604830513660923,0.604830513660923,0.1177417494097227,0.616
013.c,219.java,0,0.08333333333333333,0.0,0.0,0.15384615384615385,447,0.2731707317073171,0.6965128695495743,0.6965128695495743,0.1805000072756993,0.616
027.c,199.java,0,0.10909090909090909,0.007662835249042145,0.0,0.19672131147540983,500,0.2548435171385991,0.6427889948549886,0.6427889948549886,0.1919486667248289,0.616
027.c,251.java,0,0.0425531914893617,0.00558659217877095,0.0,0.08163265306122448,492,0.2407407407407407,0.6433013402960225,0.6433013402960225,0.04706497621604711,0.616
070.c,049.java,0,0.09090909090909091,0.0,0.0,0.16666666666666666,525,0.2595204513399154,0.6737284882157647,0.6737284882157647,0.12360966311140145,0.616
090.java,173.java,0,0.203125,0.045454545454545456,0.0196078431372549,0.33766233766233766,491,0.25379939209726443,0.7288726837485863,0.8373236102491518,0.3734897047097976,0.616
205.java,115.java,0,0.2,0.04519774011299435,0.03684210526315789,0.3333333333333333,510,0.3368010403120937,0.6917316488142827,0.6917316488142827,0.2803958257499736,0.616
161.java,077.java,0,0.296875,0.10810810810810811,0.06944444444444445,0.4578313253012048,432,0.420911528150134,0.7655277922347944,0.8593166753408766,0.5086596655281622,0.616
177.java,082.java,0,0.17763157894736842,0.03365384615384615,0.014861995753715499,0.3016759776536313,514,0.2678062678062678,0.7508950077433353,0.8505370046460011,0.1349451878591619,0.616
049.java,070.java,0,0.2689655172413793,0.060759493670886074,0.027837259100642397,0.42391304347826086,502,0.31138545953360763,0.7743861844494114,0.8646317106696468,0.47943179980677664,0.616
212.java,018.java,0,0.1728395061728395,0.04419889502762431,0.024154589371980676,0.29473684210526313,484,0.2666666666666667,0.7120068439179094,0.8272041063507456,0.2107664759959497,0.616
245.java,215.java,0,0.16981132075471697,0.046831955922865015,0.014457831325301205,0.2903225806451613,454,0.29503105590062106,0.7357962048426513,0.8414777229055908,0.4952355961314272,0.616
059.java,211.java,0,0.3360655737704918,0.11851851851851852,0.08490566037735849,0.5030674846625767,269,0.35180722891566263,0.7383173379560884,0.7383173379560884,0.33800130218779534,0.616
184.java,220.java,0,0.16428571428571428,0.038461538461538464,0.017094017094017096,0.2822085889570552,535,0.25900277008310246,0.7744706050674024,0.8646823630404414,0.33629513538141387,0.616
080.java,054.java,0,0.16783216783216784,0.0380952380952381,0.021568627450980392,0.2874251497005988,451,0.30077519379844964,0.7489101223655535,0.8493460734193321,0.34924384253288376,0.616
055.java,237.java,0,0.22395833333333334,0.06640625,0.039316239316239315,0.3659574468085106,534,0.3291457286432161,0.73439462713761,0.840636776282566,0.5979064600382155,0.616
146.java,016.java,0,0.14705882352941177,0.02689486552567237,0.010917030567685589,0.2564102564102564,547,0.29601029601029605,0.6940755180697188,0.6940755180697188,0.3617585731291384,0.616
243.java,181.java,0,0.26506024096385544,0.058823529411764705,0.02355072463768116,0.41904761904761906,474,0.29253731343283584,0.7715887144899405,0.8629532286939643,0.44177184683454435,0.616
010.c,039.c,0,0.11235955056179775,0.026881720430107527,0.023923444976076555,0.20202020202020202,359,0.3109404990403071,0.7049517653155299,0.822971059189318,0.13152620084727518,0.6159
009.c,208.java,0,0.10752688172043011,0.0,0.0,0.1941747572815534,437,0.24263431542461,0.6944350037661001,0.6944350037661001,0.11301503187628849,0.6159
066.c,211.java,0,0.10071942446043165,0.0,0.0,0.1830065359477124,386,0.26476190476190475,0.7149530992728171,0.7434577893455354,0.1399942839039702,0.6159
049.c,048.java,0,0.13471502590673576,0.014522821576763486,0.0018484288354898336,0.2374429223744292,503,0.24018126888217528,0.6606269784392439,0.6606269784392439,0.22062386387719832,0.6159
001.c,250.java,0,0.3,0.012578616352201259,0.0028169014084507044,0.46153846153846156,266,0.27123287671232876,0.5937885917094595,0.5937885917094595,0.138268845914361,0.6159
049.java,235.java,0,0.1837837837837838,0.05473684210526316,0.028622540250447227,0.3105022831050228,527,0.30566534914361,0.7697628070753524,0.8618576842452115,0.3350287980752501,0.6159
072.java,095.java,0,0.12184873949579832,0.0273972602739726,0.017676767676767676,0.21722846441947566,527,0.2731034482758621,0.747685972905716,0.8486115837434296,0.3495679180709998,0.6159
249.java,007.java,0,0.23636363636363636,0.0625,0.02564102564102564,0.38235294117647056,459,0.32100591715976334,0.6713486971621134,0.6713486971621134,0.4137448282219706,0.6159
130.java,149.java,0,0.20689655172413793,0.05964912280701754,0.034375,0.34285714285714286,539,0.25655172413793104,0.767743576165973,0.8606461456995838,0.41807551878554516,0.6159
190.java,115.java,0,0.16379310344827586,0.05363984674329502,0.026755852842809364,0.2814814814814815,548,0.28738621586475943,0.7344473118538103,0.8406683871122862,0.3668507043094459,0.6159
187.java,119.java,0,0.15827338129496402,0.024242424242424242,0.00516795865633075,0.2732919254658385,536,0.26975476839237056,0.7292604495584135,0.8375562697350482,0.3709547104446534,0.6159
010.c,229.java,0,0.03296703296703297,0.0,0.0,0.06382978723404255,497,0.25263157894736843,0.6870286525678221,0.6870286525678221,0.10749802360589038,0.6158
076.c,029.c,0,0.13194444444444445,0.022598870056497175,0.014925373134328358,0.2331288343558282,376,0.3212996389891697,0.7313104648197024,0.8387862788918214,0.23185213579226518,0.6158
030.c,169.java,0,0.09004739336492891,0.009025270758122744,0.0,0.16521739130434782,613,0.22405063291139238,0.6353265711422101,0.6353265711422101,0.1172963303751557,0.6158
065.java,125.java,0,0.20149253731343283,0.04487179487179487,0.02556818181818182,0.33540372670807456,356,0.3574007220216606,0.7196591988510092,0.8317955193106055,0.3110481533321593,0.6158
225.java,030.java,0,0.2923076923076923,0.0778816199376947,0.043010752688172046,0.4523809523809524,356,0.35036496350364965,0.7829114204837958,0.8697468522902775,0.5382575326351329,0.6158
233.java,217.java,0,0.18681318681318682,0.04468085106382979,0.023423423423423424,0.3148148148148148,384,0.3310104529616724,0.7382376590011513,0.8429425954006908,0.30907405088017076,0.6158
249.java,216.java,0,0.3465346534653465,0.07692307692307693,0.034129692832764506,0.5147058823529411,479,0.3604806408544726,0.666300343416891,0.666300343416891,0.4305553272514452,0.6158
005.java,201.java,0,0.16597510373443983,0.0319001386962552,0.013392857142857142,0.2846975088967972,468,0.28658536585365857,0.7572050372088622,0.8543230223253173,0.4667936343973527,0.6158
005.java,211.java,0,0.20179372197309417,0.050381679389312976,0.02286401925391095,0.3358208955223881,442,0.3262195121951219,0.7220247421166937,0.8332148452700162,0.45803308383486163,0.6158
204.java,082.java,0,0.2736842105263158,0.07239819004524888,0.03614457831325301,0.4297520661157025,464,0.30952380952380953,0.7783780513963441,0.8670268308378064,0.12300235691994306,0.6158
203.java,239.java,0,0.17391304347826086,0.06506849315068493,0.04242424242424243,0.2962962962962963,456,0.28971962616822433,0.7564397412641046,0.8538638447584628,0.488379100964002,0.6158
043.java,191.java,0,0.11818181818181818,0.02857142857142857,0.015280135823429542,0.21138211382113822,570,0.3099273607748184,0.7261943031850485,0.8357165819110292,0.2967693006432988,0.6158
144.java,226.java,0,0.21739130434782608,0.041666666666666664,0.02171664943123061,0.35714285714285715,481,0.3282122905027933,0.7548933350104416,0.852936001006265,0.6083881941440095,0.6158
231.java,251.java,0,0.1935483870967742,0.05737704918032787,0.03214285714285714,0.32432432432432434,454,0.32640949554896137,0.7558107407214597,0.8534864444328758,0.3056442044637404,0.6158
071.c,082.java,0,0.10526315789473684,0.023333333333333334,0.008645533141210375,0.19047619047619047,501,0.2544642857142857,0.7121023908432109,0.7408921517588898,0.5169628747471007,0.6157
021.c,091.java,0,0.14953271028037382,0.01824817518248175,0.006557377049180328,0.2601626016260163,417,0.2404371584699454,0.6889018009077713,0.6889018009077713,0.25839898202277256,0.6157
012.c,030.java,0,0.09722222222222222,0.003278688524590164,0.0,0.17721518987341772,393,0.25,0.7014897114346689,0.731340740291202,0.18574095754064185,0.6157
041.c,118.java,0,0.05714285714285714,0.0,0.0,0.10810810810810811,517,0.25824964131994266,0.605697307990267,0.605697307990267,0.2315140270828125,0.6157
